n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
26,180.36100721359253,0.0,6.922869682312012,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.896390951476429,0.896390951476429,0.0,12
26,241.047935962677,0.0,19.55186939239502,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8296538566366859,0.8296538566366859,0.0,18
26,179.91480922698975,0.0,6.727069854736328,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.896390951476429,0.896390951476429,0.0,12
26,202.83861780166626,0.0,17.222174882888794,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8848158443363446,0.8848158443363446,0.0,17
26,179.4885847568512,0.0,7.00529932975769,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.896390951476429,0.896390951476429,0.0,12
26,185.80088543891907,0.0,18.36373519897461,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8960082234024328,0.8960082234024328,0.0,15
26,173.69012188911438,0.0,6.625885009765625,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8985432290319801,0.8985432290319801,0.0,7
26,202.29408264160156,0.0,17.226712942123413,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.885200312853046,0.885200312853046,0.0,16
26,173.99012851715088,0.0,6.562878370285034,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8985432290319801,0.8985432290319801,0.0,7
26,181.0790011882782,0.0,18.564868927001953,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.898078745584561,0.898078745584561,0.0,10
26,173.77912282943726,0.0,6.49288272857666,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8985432290319801,0.8985432290319801,0.0,7
26,171.61358094215393,0.0,17.5662682056427,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.900382815823054,0.900382815823054,0.0,1
26,208.73161697387695,0.0,4.282175540924072,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8987330862707921,0.8987330862707921,0.0,3
26,180.81500124931335,0.0,18.281867742538452,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8978466838931956,0.8978466838931956,0.0,11
26,209.099618434906,0.0,4.144173622131348,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8987330862707921,0.8987330862707921,0.0,3
26,68.88279461860657,0.0,9.582998275756836,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8987048631958144,0.8987048631958144,0.0,6
26,86.98380136489868,0.0,2.775467872619629,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8987330862707921,0.8987330862707921,0.0,3
26,94.04044651985168,0.0,8.429275274276733,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.9003564759803091,0.9003564759803091,0.0,2
25,181.4898374080658,0.0,5.708619117736816,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8963730569948186,0.8963730569948186,0.0,12
25,244.52750396728516,0.0,18.251169204711914,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8296538566366859,0.8296538566366859,0.0,18
25,181.36583280563354,0.0,5.802624464035034,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8963730569948186,0.8963730569948186,0.0,12
25,214.56463289260864,0.0,13.949973106384277,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8848158443363446,0.8848158443363446,0.0,17
25,181.20883011817932,0.0,5.756625413894653,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8963730569948186,0.8963730569948186,0.0,12
25,187.22745323181152,0.0,14.912449836730957,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.896084982438105,0.896084982438105,0.0,15
25,169.85421705245972,0.0,4.856426000595093,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8984657817617653,0.8984657817617653,0.0,7
25,213.9366273880005,0.0,13.639977216720581,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.885200312853046,0.885200312853046,0.0,16
25,170.13523030281067,0.0,4.747415781021118,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8984657817617653,0.8984657817617653,0.0,7
25,183.47983598709106,0.0,15.065904378890991,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.897983801481992,0.897983801481992,0.0,10
25,169.9582233428955,0.0,4.761422634124756,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8984657817617653,0.8984657817617653,0.0,7
25,159.5487039089203,0.0,14.326948642730713,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.9003658640347144,0.9003658640347144,0.0,2
25,213.13062977790833,0.0,3.240652561187744,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8984832816270252,0.8984832816270252,0.0,4
25,185.1484694480896,0.0,15.082276105880737,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8977693566445611,0.8977693566445611,0.0,11
25,213.10163617134094,0.0,3.1926474571228027,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8984832816270252,0.8984832816270252,0.0,4
25,66.79085540771484,0.0,9.358176708221436,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.898876404494382,0.898876404494382,0.0,3
25,85.96203708648682,0.0,2.717994213104248,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8984832816270252,0.8984832816270252,0.0,4
25,91.67999029159546,0.0,8.12086296081543,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.9004240882103477,0.9004240882103477,0.0,1
24,168.24614095687866,0.0,5.140385150909424,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8963730569948186,0.8963730569948186,0.0,13
24,230.62767052650452,0.0,18.54512071609497,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8296538566366859,0.8296538566366859,0.0,18
24,163.83034300804138,0.0,4.818797826766968,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8963730569948186,0.8963730569948186,0.0,13
24,202.38891911506653,0.0,13.796224594116211,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8849127073742726,0.8849127073742726,0.0,17
24,169.85214185714722,0.0,5.040342330932617,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8963730569948186,0.8963730569948186,0.0,13
24,168.8381416797638,0.0,15.727761507034302,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.896480863087593,0.896480863087593,0.0,12
24,156.17243838310242,0.0,4.779400110244751,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8984657817617653,0.8984657817617653,0.0,7
24,201.07644820213318,0.0,13.615401029586792,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.885103424300365,0.885103424300365,0.0,16
24,159.70684051513672,0.0,5.010507345199585,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8984657817617653,0.8984657817617653,0.0,7
24,177.32468342781067,0.0,13.331417083740234,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.897829083390765,0.897829083390765,0.0,10
24,156.11743712425232,0.0,4.566401958465576,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8984657817617653,0.8984657817617653,0.0,7
24,148.97124099731445,0.0,13.918096542358398,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.9002722940776038,0.9002722940776038,0.0,2
24,199.02518796920776,0.0,3.138735055923462,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.898638165833477,0.898638165833477,0.0,3
24,164.5283477306366,0.0,15.612550735473633,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8975971061924038,0.8975971061924038,0.0,11
24,196.99469637870789,0.0,3.3132412433624268,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.898638165833477,0.898638165833477,0.0,3
24,70.93333220481873,0.0,8.980165481567383,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8986277873070325,0.8986277873070325,0.0,6
24,90.66388463973999,0.0,2.5904672145843506,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.898638165833477,0.898638165833477,0.0,3
24,90.6568443775177,0.0,8.520031213760376,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.9003733876442633,0.9003733876442633,0.0,1
23,104.34588241577148,0.0,6.296721458435059,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8965993440359054,0.8965993440359054,0.0,13
23,164.1031618118286,0.0,18.762531280517578,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.829578488372093,0.829578488372093,0.0,18
23,105.9278814792633,0.0,6.41871976852417,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8965993440359054,0.8965993440359054,0.0,13
23,123.37133884429932,0.0,16.701500177383423,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8847590099869734,0.8847590099869734,0.0,17
23,102.17399024963379,0.0,6.422150611877441,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8965993440359054,0.8965993440359054,0.0,13
23,113.49160766601562,0.0,17.305230617523193,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8967880085653105,0.8967880085653105,0.0,12
23,99.79598188400269,0.0,5.925897836685181,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8982335200344679,0.8982335200344679,0.0,4
23,124.97834300994873,0.0,15.827664375305176,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8850834492350487,0.8850834492350487,0.0,16
23,99.91297626495361,0.0,6.276900053024292,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8982335200344679,0.8982335200344679,0.0,4
23,111.54060482978821,0.0,17.6992347240448,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8980963045912654,0.8980963045912654,0.0,10
23,99.54198002815247,0.0,5.85289740562439,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8982335200344679,0.8982335200344679,0.0,4
23,104.71387982368469,0.0,16.834462642669678,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8998723947256486,0.8998723947256486,0.0,2
23,131.0378396511078,0.0,3.1079936027526855,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8981561261416507,0.8981561261416507,0.0,7
23,113.40060019493103,0.0,17.122244596481323,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8978466838931956,0.8978466838931956,0.0,11
23,128.6788387298584,0.0,3.4835152626037598,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8981561261416507,0.8981561261416507,0.0,7
23,63.799705505371094,0.0,9.154106378555298,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8988937483920763,0.8988937483920763,0.0,3
23,78.63881540298462,0.0,2.56699800491333,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8981561261416507,0.8981561261416507,0.0,7
23,84.76902318000793,0.0,8.247116327285767,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.9003139051497412,0.9003139051497412,0.0,1
22,169.8137345314026,0.0,4.905924081802368,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8964267219057485,0.8964267219057485,0.0,13
22,222.08141016960144,0.0,18.882863759994507,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.829578488372093,0.829578488372093,0.0,18
22,166.76727724075317,0.0,4.8693318367004395,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8964267219057485,0.8964267219057485,0.0,13
22,194.2111620903015,0.0,13.645049571990967,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8848358520062534,0.8848358520062534,0.0,17
22,170.0088677406311,0.0,4.910414218902588,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8964267219057485,0.8964267219057485,0.0,13
22,172.2815387248993,0.0,14.648313522338867,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8969946057025431,0.8969946057025431,0.0,12
22,157.96965527534485,0.0,4.1854565143585205,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8983883478410755,0.8983883478410755,0.0,4
22,192.27570605278015,0.0,14.280963897705078,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8852573018080668,0.8852573018080668,0.0,16
22,152.4392068386078,0.0,4.012474060058594,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8983883478410755,0.8983883478410755,0.0,4
22,166.9962432384491,0.0,15.042437076568604,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8980013783597519,0.8980013783597519,0.0,7
22,156.84581303596497,0.0,4.1941797733306885,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8983883478410755,0.8983883478410755,0.0,4
22,144.0663480758667,0.0,13.32879638671875,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.9001361007145288,0.9001361007145288,0.0,2
22,191.522034406662,0.0,2.9449126720428467,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8980013783597519,0.8980013783597519,0.0,7
22,165.0516631603241,0.0,15.526331424713135,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8977517443362909,0.8977517443362909,0.0,11
22,191.44867753982544,0.0,3.007141351699829,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8980013783597519,0.8980013783597519,0.0,7
22,62.142810106277466,0.0,9.260135173797607,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8989708404802745,0.8989708404802745,0.0,3
22,71.51627111434937,0.0,2.4711203575134277,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8980013783597519,0.8980013783597519,0.0,7
22,79.2359094619751,0.0,8.09841799736023,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.9003477228394539,0.9003477228394539,0.0,1
21,162.85839080810547,0.0,4.79826283454895,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8966171901967552,0.8966171901967552,0.0,13
21,218.77636528015137,0.0,73.06869339942932,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.829472154083765,0.829472154083765,0.0,18
21,162.58775448799133,0.0,4.739192962646484,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8966171901967552,0.8966171901967552,0.0,13
21,190.20248985290527,0.0,15.854480266571045,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8849326964828483,0.8849326964828483,0.0,17
21,163.5311586856842,0.0,4.725566625595093,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8966171901967552,0.8966171901967552,0.0,13
21,167.37977290153503,0.0,51.55954957008362,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8969946057025431,0.8969946057025431,0.0,12
21,153.1858513355255,0.0,4.19609260559082,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8982159786262174,0.8982159786262174,0.0,4
21,190.2323911190033,0.0,56.314765214920044,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8852772466539196,0.8852772466539196,0.0,16
21,154.046382188797,0.0,4.181202411651611,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8982159786262174,0.8982159786262174,0.0,4
21,160.2983796596527,0.0,51.51178765296936,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8980365139510852,0.8980365139510852,0.0,7
21,153.49031829833984,0.0,4.2365195751190186,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8982159786262174,0.8982159786262174,0.0,4
21,147.28628373146057,0.0,49.68571615219116,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8999659748213678,0.8999659748213678,0.0,2
21,185.82426977157593,0.0,3.513066291809082,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8979064357715172,0.8979064357715172,0.0,8
21,164.9283323287964,0.0,50.18129253387451,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.897829083390765,0.897829083390765,0.0,11
21,186.76932764053345,0.0,3.479137659072876,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8979064357715172,0.8979064357715172,0.0,8
21,60.33243751525879,0.0,37.97009754180908,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8989708404802745,0.8989708404802745,0.0,3
21,68.81666684150696,0.0,2.6462514400482178,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8979064357715172,0.8979064357715172,0.0,8
21,78.23206448554993,0.0,33.219905614852905,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.9005342152124141,0.9005342152124141,0.0,1
20,59.38381481170654,0.0,5.548746347427368,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8965041001294778,0.8965041001294778,0.0,13
20,115.38432216644287,0.0,18.757109880447388,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.829472154083765,0.829472154083765,0.0,18
20,60.08338403701782,0.0,5.4489593505859375,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8965041001294778,0.8965041001294778,0.0,13
20,77.88402032852173,0.0,58.46607995033264,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8849526786489537,0.8849526786489537,0.0,17
20,59.545870780944824,0.0,5.671783447265625,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8965041001294778,0.8965041001294778,0.0,13
20,68.48510956764221,0.0,50.82979679107666,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8970537855429943,0.8970537855429943,0.0,12
20,56.70558166503906,0.0,4.88530969619751,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8982583204000689,0.8982583204000689,0.0,4
20,79.01640462875366,0.0,57.48421120643616,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8855479273485706,0.8855479273485706,0.0,16
